Am/PH sheath cells.c	Body wall muscle.c	Canal associated neurons.c	Cholinergic neurons.c	Ciliated sensory neurons.c	Coelomocytes.c	Distal tip cells.c	Dopaminergic neurons.c	Excretory cells.c	flp-1(+) interneurons.c	GABAergic neurons.c	Germline.c	Intestinal/rectal muscle.c	Non-seam hypodermis.c	Other interneurons.c	Oxygen sensory neurons.c	Pharyngeal epithelia.c	Pharyngeal gland.c	Pharyngeal muscle.c	Pharyngeal neurons.c	Rectum.c	Seam cells.c	Sex myoblasts.c	Socket cells.c	Somatic gonad precursors.c	Touch receptor neurons.c	Vulval precursors.c	Intestine.c	Gonad A.c2	Pharynx A.c2	Body wall muscle B.c2	Hypodermis D.c2	Sperm.c2	Neurons B.c2	Intestine A.c2	Gonad B.c2	Neurons C.c2	Germline.c2	Neurons D.c2	Body wall muscle A.c2	Hermaphroditic.c2	Hypodermis E.c2	Pharynx B.c2	Glia B.c2	Pharynx C.c2	Hypodermis F.c2	Intestine B.c2	Hypodermis G.c2	Major Sperm Proteins (MSPs).c2	Glia A.c2	Hypodermis A.c2	Hypodermis B.c2	Neurons A.c2	Spermatocytes.c2	Hypodermis C.c2	activated early epidermal progenitors.s	aqp+ parenchymal cells.s	cav-1+ neurons.s	ChAT neurons 1.s	ChAT neurons 2.s	early epidermal progenitors.s	epidermal neoblasts.s	epidermis.s	epidermis DVb.s	epidermis DVb neoblast.s	GABA neurons.s	glia.s	goblet cells.s	gut progenitors.s	late epidermal progenitors 1.s	late epidermal progenitors 2.s	ldlrr-1+ parenchymal cells.s	muscle body.s	muscle pharynx.s	muscle progenitors.s	neoblast 1.s	neoblast 10.s	neoblast 11.s	neoblast 12.s	neoblast 13.s	neoblast 3.s	neoblast 4.s	neoblast 5.s	neoblast 6.s	neoblast 7.s	neoblast 8.s	neoblast 9.s	neural progenitors.s	npp-18+ neurons.s	otf+ cells 1.s	otf+ cells 2.s	parenchymal progenitors.s	pgrn+ parenchymal cells.s	phagocytes.s	pharynx cell type.s	pharynx cell type progenitors.s	pigment.s	protonephridia.s	psap+ parenchymal cells.s	psd+ cells.s	secretory 1.s	secretory 2.s	secretory 3.s	secretory 4.s	spp-11+ neurons.s
neoblast 13.s	0.349292118334923	0.296977945380378	0.419100319375721	0.279885948931043	0.363693754342707	0.292151483149972	0.334178395620294	0.299526006746002	0.32955241578624	0.367825124410936	0.281275369591111	0.804558179659543	0.341015448679413	0.262949460129595	0.252915827186608	0.361454897595877	0.240728967028661	0.281049173910313	0.284345863151125	0.391868098741605	0.296221723801587	0.506575095550711	0.573676799645662	0.280389137345033	0.660094083065862	0.326424337798798	0.587524997228467	0.360375117104826	0.76389145398616	0.439103614922255	0.731663365365203	0.697301402007998	0.426445852085193	0.771635662812133	0.515626836019518	0.665801609186259	0.308619116469742	0.624668885731264	0.587896141112515	0.548775624238587	0.396278901590792	0.622294875365051	0.729789038122372	0.473165959374536	0.622923965984854	0.594366132400035	0.568158650870682	0.459807139748348	0.639819862130228	0.699617541879077	0.683212328609117	0.497093318063315	0.761315846217109	0.628760936781893	0.535013241846902	0.724300043202908	0.148895912148669	0.276284811885522	0.289497397410585	0.301957888512985	0.361957952337634	0.516725277256801	0.199702159322238	0.360565963165914	0.675150803053682	0.331184683896135	0.140423806950843	0.253164239738314	0.649879729654194	0.314488902372241	0.221070708664893	0.298670465337132	0.308550888927953	0.314162691612114	0.490034822537081	0.822234607530199	0.742361965452243	0.688267457414409	0.712082271047752	0.763216207660652	0.757756590355478	0.726054969523651	0.7192280182095	0.746356672162174	0.636122306925532	0.692572210575355	0.735992402659069	0.496513216359612	0.33498430585002	0.199933258719452	0.246654505045709	0.473878664267788	0.168016122518038	0.21249414164451	0.206318493604953	0.49524240897815	0.203998573909743	0.192147581758483	0.189825488664067	0.517335720066499	0.241856689039819	0.332863227954074	0.288114745530888	0.402645914603737	0.318341533652037
neoblast 3.s	0.178287640051175	0.311579009408277	0.314039426717479	0.174182930061226	0.218185410536251	0.293198696461766	0.273850552792501	0.217694595990849	0.248858376985617	0.20430717334021	0.193302647582429	0.890633509511636	0.304158691344917	0.185374994100528	0.167915023543347	0.224066009346411	0.20662205204919	0.157247459901449	0.182603296576138	0.254545888670586	0.266956538631196	0.390812660013288	0.667342453826393	0.125113110273122	0.731725688391547	0.337810244490825	0.627942998131348	0.135853422155634	0.881355836639362	0.50288154798291	0.763672103254738	0.79287304520855	0.440279704449713	0.853195977308625	0.47926844976019	0.734067593725773	0.415697307589468	0.75655806182122	0.636404573757339	0.610962486580208	0.463362608598929	0.679914907665765	0.73516067079881	0.560481704733979	0.667287561811714	0.666021419601861	0.667902664509827	0.4247394068755	0.703072056551502	0.785094411921133	0.743288322261555	0.543229525334934	0.802227408376646	0.631267434548716	0.550029879204425	0.741000394937671	0.0919079901925954	0.155315045312042	0.178994081830934	0.142514362864514	0.368164836730614	0.611064578971884	0.180519547283348	0.207051123421684	0.707684495023142	0.151372733643406	0.243197380322814	0.36300317434865	0.702888487602121	0.265135999873763	0.19566944721778	0.1635423588524	0.108363814085426	0.131038635676804	0.425122712707871	0.879220489326612	0.812918937963201	0.780273556012739	0.751809883537929	0.757756590355478	0.902738432483475	0.829241422725842	0.812667723368856	0.827307931283557	0.698215288550453	0.689803778336036	0.758734356415607	0.394728969504094	0.186001457486554	0.163902753065648	0.16502936589693	0.474837650446357	0.0912034474316719	0.113799863907006	0.20023485942499	0.571995201370114	0.151257633212785	0.0933351079622975	0.129409174685829	0.653255128774834	0.144162072898245	0.244589205432917	0.271575845849591	0.311388682438295	0.104220010875766
neoblast 4.s	0.312897922836711	0.234321223432889	0.288675374827788	0.22037743381633	0.199655566255959	0.390227738766404	0.38968839000714	0.243364207167877	0.357439335109221	0.327733807774106	0.296414870302482	0.799688871206277	0.369823518967641	0.295174320557401	0.22900809954011	0.198043222074995	0.288460888572644	0.353583788487891	0.200305107578725	0.339700861535025	0.383161809171256	0.458037008015476	0.621580164133337	0.332830682799151	0.655166924845784	0.190205003864291	0.556314879892264	0.176701969800035	0.759029194016789	0.578137245674226	0.776367401176344	0.735204113589454	0.471636577318196	0.798158853866236	0.65344769744024	0.733650540378159	0.430030642344207	0.595342937135095	0.699350181402515	0.564556076450159	0.602354978570127	0.687890050906303	0.805967527411541	0.565844497930378	0.659082383411441	0.530359160081009	0.622845190038757	0.53919792184342	0.725912623553411	0.755722208554278	0.762408752387921	0.540654662895946	0.784445125663094	0.790056307223296	0.552022452896929	0.776471810952542	0.186319973696577	0.198641437597915	0.192725077826357	0.218967327427563	0.522119404997594	0.630053210112624	0.173384813663392	0.438149227134838	0.72617963529223	0.243350081576662	0.408652019092221	0.233949643962205	0.691991133546079	0.413193503084775	0.297214488448041	0.412488592480199	0.176729020985651	0.202755600499844	0.461662903835225	0.854729241233467	0.787727219074599	0.786975076925286	0.689959080893925	0.726054969523651	0.829241422725842	0.941768964431854	0.783103556814605	0.788719067320936	0.61692130970806	0.756890994233316	0.777860877430702	0.550493782413339	0.345959156460691	0.230432790024841	0.328991714238704	0.595903176840531	0.313531344179972	0.241219509319767	0.241056755103583	0.610489844426014	0.483471609849955	0.166364883052993	0.248394348105331	0.708569013139387	0.436312100611666	0.47329397319175	0.367258701991317	0.682803204113214	0.0778431629077634
neoblast 5.s	0.292225512382236	0.198137074368418	0.328664753437023	0.150164736494906	0.175063467730816	0.355246866569863	0.337757070381255	0.134077042974839	0.254493210938994	0.256588673454871	0.191363242618927	0.861071902073702	0.252029542728629	0.303983175914994	0.141130955118057	0.167869783666155	0.184091975330507	0.33591308573937	0.137645972912614	0.229501728110599	0.315331776296402	0.530844679258695	0.565665162570405	0.227936928599473	0.700194285921567	0.253844973945201	0.624216395418927	0.373050489699426	0.877355185682394	0.604854364079805	0.775741473751549	0.811173583623206	0.49259402385346	0.82411746749982	0.688377796901893	0.775180722891566	0.434507502449048	0.732059314954052	0.718500417710944	0.544605445994335	0.49953007518797	0.76843149540518	0.852959482038429	0.490822890559733	0.607532846889382	0.57967524699748	0.640752974700145	0.51673051243532	0.72432466625327	0.802140781316759	0.792365351648565	0.666058953124171	0.852052637167054	0.707195597099152	0.68983977050098	0.758804282719377	0.161342087725675	0.162038455167013	0.16123027341958	0.188466476590881	0.421419244676577	0.630069974554707	0.17877518533679	0.285327972248502	0.74324396609839	0.191964001455405	0.155229343386742	0.25831311769991	0.715343914790393	0.286014897931666	0.191053690817301	0.338687913595321	0.120525565465325	0.143112752886347	0.455423533289387	0.893481006351828	0.825260191197691	0.754751493753395	0.778031948378974	0.7192280182095	0.812667723368856	0.783103556814605	0.846507936507937	0.803991765299569	0.687484964768188	0.731942946990117	0.79689620735917	0.452746296342474	0.197120577909803	0.136387420559622	0.165575847763348	0.560287128483331	0.17301876178313	0.160844004816412	0.102679959192247	0.557795732995353	0.118318765364654	0.194388858883188	0.192494953665474	0.583714534200777	0.235592000240957	0.184935609463911	0.341990116801438	0.339439465266461	0.256762076806846
neoblast 6.s	0.340765149834713	0.172724687002144	0.341474390458339	0.198244690062226	0.246320614516818	0.350497034662692	0.310700751441864	0.221665875102807	0.301622157498698	0.30717036351348	0.203804311844697	0.854397907309091	0.249131757104888	0.280298504336208	0.158548860370349	0.246110243541136	0.290373719758365	0.332899633808379	0.258133531695714	0.293303233834711	0.311563084395255	0.549702741011848	0.551612547133652	0.322674927303928	0.684069855016506	0.271440128860245	0.624679540336415	0.258734738986399	0.872559530779772	0.56987558277826	0.813692901423951	0.79609016108057	0.525848480359976	0.855746163145857	0.615294891373918	0.772769166398597	0.451063881339989	0.749523555999826	0.667621697548302	0.504386403101882	0.518002617333314	0.733738398259618	0.781768305638856	0.498081728888696	0.595563644921461	0.660994200838831	0.640873651919755	0.514465560736738	0.686641232188944	0.799005392837537	0.78560485367798	0.597205822301224	0.862183355751976	0.692363685984044	0.679227680283103	0.778520240302468	0.148229838825468	0.215385824135111	0.189788053949904	0.223328474520258	0.425803675569304	0.66165528614923	0.178116287383165	0.362849571076756	0.740893322924165	0.226647598975327	0.133742668632796	0.275398534918384	0.717716131885211	0.298836065817309	0.207934094200698	0.336088959061824	0.149750363338096	0.135166883712843	0.433638858088315	0.899458160219155	0.82981640830268	0.765407527271662	0.769768849807413	0.746356672162174	0.827307931283557	0.788719067320936	0.803991765299569	0.842886962106615	0.656175354590288	0.718475675888562	0.799033547755716	0.461034242173225	0.161979847702855	0.141756706567269	0.201827706253284	0.544014614849473	0.163283109034222	0.153357576649219	0.164397886610017	0.555306618460479	0.187398610604548	0.197535476104622	0.198298008991651	0.63842836842612	0.225768328805822	0.215076010954787	0.284719116952049	0.423623702962947	0.207828067521521
neoblast 7.s	0.554388294124831	0.32015640063511	0.538599961167634	0.572349125122287	0.501398733283526	0.222950489279948	0.437752917492089	0.597080589076362	0.437997648328605	0.591427711155977	0.568608085177112	0.774544970878036	0.276638831929009	0.350661297356096	0.486463807264824	0.469824999619957	0.404272985642042	0.502682593130526	0.49784484090262	0.561971312441093	0.131986260740742	0.766979071788695	0.715673455504545	0.502284571266597	0.704203538449136	0.575905015321087	0.825460516112099	0.692534150363777	0.746047965787209	0.156782998515526	0.493450644204769	0.674213494978326	0.4131696191756	0.621775941097336	0.393717559074321	0.553072191823711	0.127538278413656	0.579187188045514	0.306447079054847	0.245601523490569	0.0409933882774798	0.431358969998039	0.798161048237937	0.112560560212974	0.297232606685712	0.753264085572279	0.572684781177421	0.239290132182251	0.407962230873744	0.528825159433998	0.433959966628684	0.144811250558063	0.623500663454633	0.354660704584634	0.249349486979735	0.634188999342023	0.233009209486329	0.194613569866243	0.451302988025862	0.519231408534897	0.216878487777891	0.434265977653229	0.146862015584824	0.17754247300658	0.635921976295715	0.49886230004732	0.254948162111216	0.258358526132342	0.580903466601501	0.146132611142929	0.145908916188887	0.261539545565796	0.25385799760892	0.276517765017651	0.236924308046351	0.744229179055451	0.611028849998572	0.635369369595367	0.691108215653449	0.636122306925532	0.698215288550453	0.61692130970806	0.687484964768188	0.656175354590288	0.989632422243167	0.610362020521758	0.682177606043979	0.386618900252679	0.554800260659327	0.388992742516726	0.425084819686021	0.345991395116295	0.351631070875007	0.264518142955357	0.266548214848851	0.373115344230101	0.283458550413315	0.28662259095015	0.165128301574417	0.457932182860679	0.301852028625746	0.640026985933527	0.281032045240339	0.208501646699613	0.622997172478794
neoblast 8.s	0.422015962651157	0.206694419351417	0.441742434313604	0.328496737562562	0.494443811259234	0.395142969345873	0.255059768939717	0.448808308440781	0.41001120384503	0.375004616032386	0.382846062905794	0.813744866671482	0.243961286987997	0.314708250107049	0.271660166095345	0.454828248630554	0.371694006625632	0.383199943143368	0.200645938591233	0.359351224893488	0.328187256025018	0.572361867231083	0.515570792757152	0.349320708682166	0.6174412526277	0.32552908448225	0.67230077223151	0.31091414807593	0.766840136387359	0.636525457100762	0.782914734497953	0.754039307610312	0.567211441982952	0.728758762818141	0.471074188939045	0.643202053497007	0.63120800947972	0.59000626566416	0.482404123516338	0.498003091713784	0.524369295881213	0.737767768477798	0.67386567834681	0.481473731498558	0.69569129637853	0.666041869407885	0.596799208246332	0.434584778110562	0.585619985427557	0.750112354705482	0.797494170858254	0.442557864181499	0.753479406694942	0.579541908105691	0.619218685287907	0.608254716981132	0.319164343326269	0.460642968386381	0.324645241817234	0.364667573374878	0.411225766108652	0.53234539927162	0.276274531005028	0.306138099998215	0.711033251840524	0.344573894865834	0.270467741361834	0.230896226415094	0.581540017259607	0.358367800568635	0.247176418998877	0.389574013351092	0.224484673973194	0.195294883094135	0.418755208268554	0.832676296832763	0.756288712597675	0.768047385034794	0.729266811576128	0.692572210575355	0.689803778336036	0.756890994233316	0.731942946990117	0.718475675888562	0.610362020521758	0.985849056603774	0.70760943575409	0.502493058231448	0.242279844491208	0.280319134653253	0.209293107966457	0.474352095838243	0.151008558439159	0.190584765305606	0.290403306345187	0.410736961044551	0.189669540748223	0.16813763954774	0.377553668157196	0.575368989653074	0.406768241380545	0.270518867924528	0.0983490566037736	0.394092115646747	0.288795058061992
neoblast 9.s	0.292558188918148	0.218770003004387	0.353326032527882	0.138040455266573	0.167567145149991	0.342772190742301	0.293165283938546	0.156794595839352	0.269375051419897	0.1441873516078	0.215787690929925	0.837593291586834	0.231533201077729	0.309434159181634	0.122187629901338	0.153707756384728	0.228074365434202	0.304775243736864	0.203906474860627	0.174877531383281	0.33060100718665	0.594088353159685	0.549205541557319	0.272131812309799	0.684170200244059	0.207347194146446	0.63276174295396	0.389507901548879	0.837045667432404	0.59466766246783	0.738321019093479	0.779020894624029	0.422886955035737	0.847270481475275	0.634169212008346	0.733864492928527	0.432428200082583	0.718472304534683	0.599285448505721	0.512747968766487	0.440317753865512	0.757660652105097	0.760932364148738	0.498951616934073	0.660765338151788	0.486074830828072	0.672917826143034	0.463779133932512	0.679850609887697	0.749806183884396	0.735104205690134	0.608768286775957	0.809815870001055	0.636565997549286	0.61971367356198	0.721282409647189	0.191538737561144	0.235018676746398	0.244714347971145	0.286088752529454	0.460697332901167	0.637766174900399	0.259349781540167	0.343450882278452	0.71814602800965	0.232258827207357	0.207596953067683	0.385878024452448	0.718628208521563	0.349298000450555	0.285890648238096	0.436002954521473	0.147286251397139	0.135725920353255	0.446969697791739	0.864108973007962	0.790900532509329	0.721485617972028	0.75784507056147	0.735992402659069	0.758734356415607	0.777860877430702	0.79689620735917	0.799033547755716	0.682177606043979	0.70760943575409	0.810594069853329	0.504835475210371	0.242474691986349	0.164687103742027	0.182675370754074	0.582441395662211	0.199657382847038	0.3078064970795	0.179900951123733	0.610325363467527	0.227999590711819	0.22633874510231	0.225975776614023	0.579722029755852	0.331657568188157	0.261342057533532	0.303520738391458	0.475773295041708	0.243164237997903
neural progenitors.s	0.582954447852336	0.315966193098302	0.75343285153853	0.925318241165508	0.894722248091707	0.432223447711791	0.423384280932917	0.930695913072824	0.578512057105564	0.903084596820322	0.930109645390367	0.493352765030516	0.471783106001765	0.456229383178994	0.917354164228809	0.929881744164913	0.608780222875018	0.675488138088577	0.570897358851512	0.930066778873254	0.404696165930459	0.389556606337874	0.210184138885604	0.734725237499697	0.336126939354953	0.914708630518892	0.315830855010374	0.260293074529305	0.533359518583029	0.542312099031811	0.549376089497057	0.474919581727206	0.373027255905068	0.627495289373453	0.299260257414133	0.538400616404726	0.402738291765404	0.455055035184983	0.310524026363109	0.336062135908192	0.500160715543441	0.40425136997378	0.473539138181172	0.486455232308968	0.423920172164921	0.383365968931676	0.41078375141114	0.482167611010006	0.473565743147781	0.543251202289312	0.473929556053295	0.316522529206386	0.611613457900669	0.470872512577893	0.639737342589683	0.4745957709736	0.295662560314104	0.936169423657916	0.950970638851585	0.947374370552751	0.405236756349295	0.406046741715993	0.284953860809371	0.373568497102302	0.362639142918553	0.939667517079528	0.276660784154694	0.202720829294336	0.350962025285204	0.302824308577851	0.344386655492321	0.125697601231435	0.518678147001968	0.56558358411897	0.562376864814442	0.565198540643941	0.581898952762923	0.407355736049803	0.417623192046298	0.496513216359612	0.394728969504094	0.550493782413339	0.452746296342474	0.461034242173225	0.386618900252679	0.502493058231448	0.504835475210371	0.935183568976552	0.937190017905636	0.825373707841198	0.86462774233873	0.300595994795172	0.219313362493452	0.217490751807038	0.417009195964374	0.367894500979791	0.266825184981104	0.411879608692243	0.30729029160477	0.428449140416832	0.587588256721916	0.762441258439811	0.610861685901989	0.604745711510225	0.901619771908573
npp-18+ neurons.s	0.864172957396789	0.509506434818274	0.915172015231963	0.968436821364453	0.949618742264658	0.766134783725854	0.795079406783225	0.956769398911244	0.883288351895294	0.961620232652142	0.969202285624769	0.0348576947934403	0.780674989337486	0.735162242809605	0.964726258224957	0.966178673242271	0.898459379021414	0.900409105559478	0.872467307177168	0.966033339177186	0.786930651419856	0.429582415318687	0.22362075558469	0.923571516574015	0.174093423991729	0.955234539664654	0.337578007226436	0.404578365634151	0.221873766390708	0.649073314168987	0.324679968791048	0.199907990389711	0.679962367233267	0.322931855355685	0.383880241462745	0.447805331506962	0.703399496694638	0.492770086842816	0.239006898152754	0.549928466206559	0.808958833757361	0.285956384344604	0.24521724917208	0.708793368108362	0.387642191074892	0.536723326956408	0.509483388598966	0.784099589838444	0.628650100063691	0.342491578669119	0.269278900607079	0.301305648883004	0.361719652847401	0.526497410169808	0.665169503112392	0.309279255983165	0.75058880462097	0.959108988891001	0.973866004555316	0.966483266225144	0.558704909564741	0.339216784204266	0.669049242923491	0.585675320529444	0.171231931340114	0.964562491085341	0.889219897232878	0.709843688697079	0.214105463483683	0.601909508379258	0.734324154469005	0.30859259448754	0.836865060632057	0.863209210444785	0.458839672121751	0.126916824716883	0.199995584388307	0.174387879419523	0.152956281948528	0.33498430585002	0.186001457486554	0.345959156460691	0.197120577909803	0.161979847702855	0.554800260659327	0.242279844491208	0.242474691986349	0.937190017905636	0.976134215500945	0.947513612738223	0.947749589467453	0.255639993336806	0.598526421169447	0.641682519810673	0.850070888468809	0.395594223263637	0.720488552122226	0.824432892249527	0.737019184656645	0.337977252917143	0.907240914080127	0.930750882762064	0.832216802796305	0.837400989743184	0.959543574471421
otf+ cells 1.s	0.876974364389417	0.769829756562318	0.851579075263724	0.949317681524024	0.933647019392589	0.774242835362708	0.697833328255472	0.951967621200656	0.89744349449846	0.934276816236387	0.950643186091532	0.112968800348934	0.850636396448492	0.805875506027524	0.951238579527949	0.945216635041113	0.878957198346093	0.851342062111029	0.875717256547829	0.934346339342188	0.744876705962964	0.48290446173901	0.349436669829222	0.89581130905951	0.299242099675064	0.934699870627085	0.33016435279706	0.594089626241711	0.0650974623870066	0.42282682005117	0.185684681567435	0.0930685199650674	0.642311031349566	0.171753819393762	0.234369709796083	0.159212820378832	0.658385409178805	0.152537742601285	0.19268647187228	0.333965134513311	0.626641407836479	0.0960301310677072	0.109434015541701	0.612661456772862	0.444767661454231	0.362157295478322	0.391399213383643	0.558613507310301	0.20702998633583	0.191929119409031	0.163473938894316	0.296714198381569	0.163441727259579	0.224518075128153	0.499038025261295	0.294523781819484	0.752004683306467	0.937084914611006	0.950370122565777	0.940563184850235	0.384263359272609	0.265941180091835	0.737930856632637	0.491376815626913	0.15949069427459	0.944752212127418	0.836535439249428	0.722876910959149	0.211342138092806	0.458809777020593	0.642179464292726	0.30099104913744	0.827852429498339	0.84104301571556	0.333745048213855	0.0958420734972425	0.175621250455216	0.16434134674353	0.0614697804248874	0.199933258719452	0.163902753065648	0.230432790024841	0.136387420559622	0.141756706567269	0.388992742516726	0.280319134653253	0.164687103742027	0.825373707841198	0.947513612738223	0.951731499051233	0.937377810361681	0.24501419949517	0.671329921166341	0.597874259332602	0.797515451085611	0.3398435076226	0.668644000729262	0.85090038668068	0.715985620427548	0.297201138519924	0.825960626185958	0.892339604740253	0.744441212273102	0.521498266607023	0.921777166827328
otf+ cells 2.s	0.872542866918499	0.736261327292111	0.708319750728218	0.944800012373608	0.928687544517737	0.702450266902737	0.74467149385222	0.943918139308921	0.861033962690589	0.922925336107554	0.933557443114827	0.0804928518686758	0.851440491533127	0.75160082972583	0.9559739322282	0.949914467253177	0.856438035982187	0.809993747021693	0.827990690757805	0.944666931410883	0.685387928139904	0.479976543063659	0.269134897360704	0.878287823655536	0.284482050988606	0.940944166513853	0.32105197545071	0.394028027232814	0.166739350130006	0.555829934828675	0.286760615102082	0.196528220764682	0.572295044048944	0.211944030234471	0.359549263069594	0.260949506902067	0.624582384621428	0.17033457222602	0.313519831776411	0.333903268799102	0.5617863313587	0.116299864243943	0.195145534290271	0.709383306751728	0.431530186694183	0.520261294719858	0.265735211086832	0.648668117390732	0.273051214037547	0.223696373652728	0.2187460577462	0.313538330075086	0.265392424842511	0.251134763864057	0.540548959594142	0.321794299123309	0.631708562588811	0.934615515927779	0.949799658434052	0.947041481814182	0.417315118701218	0.269031130553077	0.716808305114179	0.634453421394646	0.179495357956347	0.94920791909062	0.649190866011672	0.543290511244521	0.196219145782637	0.537095966993025	0.733674405227056	0.277060281111207	0.87974911007667	0.874137077306763	0.527591933674251	0.138095259194319	0.210227272727273	0.173650178111918	0.18096175100867	0.246654505045709	0.16502936589693	0.328991714238704	0.165575847763348	0.201827706253284	0.425084819686021	0.209293107966457	0.182675370754074	0.86462774233873	0.947749589467453	0.937377810361681	0.966698232323232	0.226260937989577	0.602319289639692	0.447714087833617	0.787692168614309	0.384052982294427	0.647816598103405	0.759093773271467	0.687007356805045	0.324585393786058	0.905287307371629	0.929211632837812	0.87045394987612	0.62462469274494	0.935095238435248
parenchymal progenitors.s	0.467442577772664	0.386406117341315	0.347297858368074	0.252595452361837	0.248201240663224	0.417035143471847	0.426672916574915	0.285879688156393	0.472472725789792	0.300323994066194	0.250147825994053	0.702360792142392	0.343348155458977	0.393915175733358	0.28243320262202	0.231970663064987	0.255310274216325	0.374504687633297	0.257320321915584	0.233954477663007	0.477876709066887	0.4906793748115	0.443965623537005	0.32321089351326	0.505410646676379	0.213384715273874	0.491098785181064	0.386408885126903	0.721241640523527	0.640732903228519	0.660734826822255	0.669551560896458	0.58469609131586	0.686555894672052	0.890118723607743	0.736903937910496	0.571113049240292	0.620875826372162	0.857155974161304	0.646593741987553	0.558357859107359	0.826163937106642	0.681941648180822	0.601609244630564	0.608865332356582	0.569736208151426	0.795314125033704	0.787177239638843	0.597824345552458	0.674250322432912	0.761296014095869	0.850743480298053	0.680377606201695	0.646122199356654	0.601195291014505	0.473295712527263	0.628807469586168	0.281002827757355	0.227236325894133	0.205694710738695	0.511188794713192	0.449707395947371	0.31001174944086	0.475384578536561	0.472280918565952	0.213832538648468	0.771455342877097	0.591800136214395	0.59848568006713	0.420210793257354	0.424854724060411	0.879210541329623	0.251087207744216	0.295268337748819	0.379426770170827	0.645761168068008	0.65573161016199	0.504392741709847	0.515079025754251	0.473878664267788	0.474837650446357	0.595903176840531	0.560287128483331	0.544014614849473	0.345991395116295	0.474352095838243	0.582441395662211	0.300595994795172	0.255639993336806	0.24501419949517	0.226260937989577	0.844901933509528	0.812359521052959	0.596365213271354	0.293678902813346	0.390994850074602	0.725700621926903	0.35402175622229	0.663039163120564	0.381961532060762	0.338074812800391	0.286870894212069	0.427457403475435	0.500221035041389	0.55726912346056
pgrn+ parenchymal cells.s	0.731253559266878	0.883996639928189	0.491436247057556	0.594645896390307	0.573936930852718	0.786666675452745	0.458660227783193	0.601260097888412	0.882927577853835	0.609683766323316	0.626147701676458	0.110918866563443	0.682275049292328	0.942252345694091	0.602777274192515	0.566024985752345	0.699626653965998	0.43426336749426	0.672220740921073	0.525926934419588	0.959605052336221	0.475719965495014	0.175740856610225	0.720187110671859	0.168387531266739	0.53272818156115	0.319269039882309	0.927895777288661	0.0872707185098762	0.813702442189804	0.228886508327141	0.163460902873234	0.445996840253474	0.137678279387204	0.968671621351306	0.170080064831484	0.711244637734839	0.401420337241571	0.973007270731106	0.921261787736883	0.728070895629879	0.604289219216624	0.27212503640967	0.852487180595166	0.429800231957131	0.232296627678853	0.734185502924459	0.956925996700457	0.402890559721885	0.203818612720237	0.495298328698031	0.981195192065086	0.164400930438964	0.275832644206277	0.418616530948605	0.151882675887772	0.968347339618288	0.59615804052433	0.475412609473469	0.449893964682954	0.344130261411826	0.27187817572897	0.891821231615965	0.660867463881851	0.234094490607855	0.565995650163881	0.985967317594388	0.949529506735102	0.435707219020868	0.571503274937229	0.737345389307893	0.958314003412982	0.572922742869772	0.680064254515292	0.262311658448468	0.064372361482302	0.230033815163125	0.139831851430995	0.332664086459551	0.168016122518038	0.0912034474316719	0.313531344179972	0.17301876178313	0.163283109034222	0.351631070875007	0.151008558439159	0.199657382847038	0.219313362493452	0.598526421169447	0.671329921166341	0.602319289639692	0.812359521052959	0.99563644103874	0.971890422133486	0.864472403492296	0.260045108589206	0.975283688311287	0.878653970116391	0.963895363787813	0.496858573796593	0.555061658721908	0.632430500333341	0.622763600729335	0.370508868752499	0.681914296455989
phagocytes.s	0.878467477226279	0.648724639557535	0.639345859234579	0.52613776284441	0.676969746093879	0.900089886129761	0.448404106440703	0.58979081768762	0.912977443898942	0.653961764706394	0.558162737110913	0.123617489544931	0.504809801644845	0.959973969713071	0.479927959703706	0.434048574334084	0.70232667347691	0.52295275373785	0.601219658300903	0.442095732791374	0.960476431949733	0.758832927482893	0.116632788397774	0.793569590161596	0.116385387043253	0.523637956352288	0.42274946468138	0.900569919988306	0.219220398633452	0.967145448650289	0.55068228607559	0.31942603121593	0.641144234514222	0.440266120265561	0.989503704141513	0.359382725335834	0.850176989731916	0.467396119829892	0.977568624224691	0.937587529984982	0.947202021358214	0.901355575167484	0.449255837890722	0.95165340151694	0.649223543385314	0.542414575500479	0.904619114035641	0.968339976446808	0.459942052491304	0.405881070967262	0.767539953106524	0.987466309325517	0.397213218684461	0.436628159647201	0.735682643551724	0.208715786484488	0.944416874806689	0.619592744335918	0.462493908841971	0.530219601486786	0.521097346328608	0.33238037977776	0.945707404608601	0.729058933580644	0.215552287864372	0.603210397812073	0.909503138741753	0.983271955321486	0.557820117974013	0.797465130324233	0.862282304119387	0.923039232638556	0.410712900328356	0.509664667916512	0.232507502407482	0.114239638587587	0.222974196652539	0.164535816464362	0.268423283462245	0.21249414164451	0.113799863907006	0.241219509319767	0.160844004816412	0.153357576649219	0.264518142955357	0.190584765305606	0.3078064970795	0.217490751807038	0.641682519810673	0.597874259332602	0.447714087833617	0.596365213271354	0.971890422133486	0.969985295389672	0.915649937072509	0.383508418562079	0.937303263713153	0.917444008267807	0.951792852142196	0.567807735086244	0.599656294710657	0.5227406553915	0.525479123859821	0.36166207812223	0.701247596957531
