Chondrocytes A.lz	Chondrocytes B.lz	Chondrocytes C.lz	Chondrocytes D.lz	Cone cells.lz	Corneal cells.lz	Endothelial cells.lz	Epidermal cells A.lz	Epidermal cells B.lz	Epidermal cells C.lz	Epidermal cells D.lz	Epidermal precursors.lz	Epithelial cells (Fin).lz	Epithelial cells (Mucosa).lz	Epithelial cells (other).lz	Epithelial cells (Otic vesicle).lz	Erythrocytes A.lz	Erythrocytes B.lz	Fibroblasts A.lz	Fibroblasts B (Fin).lz	Fibroblasts C.lz	Fibroblasts D.lz	Glial cells (Peripheral).lz	Hepatocytes A.lz	Hepatocytes B.lz	Hepatocytes C.lz	Inner ear cells.lz	Intestinal cells A.lz	Intestinal cells B (Exocrine).lz	Keratinocytes A.lz	Keratinocytes B.lz	Kidney cells.lz	Lens cells A.lz	Lens cells B.lz	Lymphocytes A.lz	Lymphocytes B.lz	Macrophages.lz	Muscle cells (Pectoral fin).lz	Nephric duct cells.lz	Neuromast cells.lz	Neuronal precursors A.lz	Neuronal precursors B.lz	Neurons A (Brain).lz	Neurons B (Proliferating).lz	Neurons C (Spinal cord).lz	Neurons D (Brain).lz	Neutrophils.lz	Olfactory receptor cells.lz	Oligodendrocytes.lz	Osteoblasts.lz	Pancreas exocrine cells.lz	Pigment cells (Iridophores).lz	Pigment cells (Melanocytes).lz	Pigment cells (Xantophores).lz	Radial glia A.lz	Radial glia B.lz	Retinal cells A.lz	Retinal cells B.lz	Retinal pigment epithelial cells.lz	Rod cells.lz	Satellite cells.lz	Skeletal muscle cells A.lz	Skeletal muscle cells B.lz	Skeletal muscle cells C.lz	Skeletal muscle cells D.lz	Skeletal muscle cells E (slow).lz	Smooth muscle B.lz	Smooth muscle cells A (Vasculature).lz	Undifferentiated mesodermal cells.lz	Ciona10	Ciona11	Ciona12	Ciona13	Ciona14	Ciona15	Ciona16	Ciona17	Ciona18	Ciona19	Ciona1	Ciona20	Ciona21	Ciona22	Ciona23	Ciona24	Ciona25	Ciona26	Ciona27	Ciona28	Ciona29	Ciona2	Ciona30	Ciona31	Ciona32	Ciona33	Ciona34	Ciona35	Ciona36	Ciona3	Ciona4	Ciona5	Ciona6	Ciona7	Ciona8	Ciona9
Epidermal cells D.lz	0.336395631142755	0.666354426322271	0.454662470405487	0.450308572927715	0.645108158923833	0.100907078479733	0.369108940360496	0.92166413086493	0.764174767505173	0.895497950875821	0.896241372878194	0.777091867536317	0.670144337360462	0.8991507854973	0.828820147593774	0.37711932068319	0.350225744661315	0.80989730451393	0.319275328671891	0.438988684135959	0.245334655166614	0.577346954549095	0.569607250195944	0.812649750016971	0.697244441161169	0.844336198204553	0.706455144055745	0.80509114471979	0.755415802368589	0.657243958880692	0.817248726228165	0.862587289044983	0.719615013519642	0.64022206682159	0.285626225646802	0.580926743176068	0.736666467482725	0.0647114330887609	0.498762410457388	0.802785914635279	0.0452861073519505	0.287361136367612	0.249756460349683	0.030495639856883	0.408204717904713	0.207603112605467	0.711586216331979	0.790516948157507	0.687410888662858	0.516187170297806	0.781377906686586	0.413441149353034	0.76035326189522	0.803758155655297	0.615419646942552	0.39186979229209	0.29292701306584	0.452264435568832	0.70234578464267	0.204627743804732	0.167840444671857	0.384007153522935	0.871974965005989	0.707871742458273	0.919684918881915	0.571574372289468	0.542725217701548	0.463946549165098	0.387599555324594	0.768138912283063	0.621675905518272	0.692994894266533	0.580897630818952	0.652665782816847	0.157739283530772	0.54261304839891	0.874576381670159	0.503144682640689	0.584703501246687	0.898951710975378	0.694199158084773	0.960748965352603	0.564951828102026	0.776310051870824	0.800416141550599	0.548238685886087	0.29396596198368	0.478932545231841	0.642911763112079	0.377344801969624	0.778675230826329	0.825515145000172	0.752764518087143	0.281991934431985	0.193317298669847	0.187329056924339	0.17496850919419	0.305766869322823	0.760131846015378	0.292544680993167	0.630520196778622	0.722593337703116	0.690094943965275	0.480922414922787	0.671203944714617
Epidermal precursors.lz	0.194029811744414	0.373389708436167	0.298820868838446	0.304930148588698	0.596969427147735	0.190586176722289	0.328402442587753	0.830047581875263	0.637513983547745	0.826895109278699	0.777091867536317	0.765471756672874	0.515834729049138	0.847002256276788	0.735245929547298	0.350567159197602	0.455014810587157	0.712092922358228	0.223867021691726	0.310837294842899	0.183530391328132	0.359528020241487	0.420058430339824	0.783562322542236	0.755856943428803	0.801477263772588	0.708685182535436	0.804614703834688	0.726628422800469	0.461750651659189	0.60970378612222	0.917975432335323	0.368544084110828	0.499294833323714	0.421625313001228	0.616678019423142	0.718526097903149	0.191304592894445	0.337414897893173	0.790800867836947	0.144129307304441	0.352855496542654	0.332579549041456	0.145162033825733	0.438177347118855	0.313739031196778	0.643187097493793	0.848957832079658	0.670879814701147	0.335687468993669	0.662342803796022	0.387032249904663	0.593639758749316	0.652518528332392	0.528912830185531	0.391354274110786	0.305647678771747	0.588871496358661	0.587867998974306	0.471177543621679	0.211462158570798	0.440515383216821	0.756848895605415	0.561241171378678	0.754214515445606	0.499910966608194	0.395946255644032	0.274427282113686	0.19913322619096	0.466591457414355	0.373927354052702	0.310893838929157	0.428022694159237	0.436241197308689	0.327454106701102	0.395077840681436	0.898644829724574	0.363423122434975	0.477311216365746	0.674242866238814	0.799262053500515	0.869279209677678	0.372263517310754	0.713399748646059	0.877935806021981	0.72701275144887	0.463170387734656	0.754842532018901	0.804850996102633	0.271180861104475	0.708464935952276	0.571614169730222	0.292325050072868	0.563560865876811	0.499693867868242	0.449983114270474	0.421223954751045	0.523042636780539	0.830525162271876	0.500831161616932	0.620651031859397	0.703413876898873	0.659311080111747	0.308676158185384	0.332296506428654
Epithelial cells (Fin).lz	0.586618527052145	0.633940052291291	0.436986664227273	0.512179394789661	0.182917664595305	0.373598363749213	0.441659931524445	0.738908567469512	0.473660417269885	0.723689402242917	0.670144337360462	0.515834729049138	0.711561164410174	0.778579589132354	0.721247386316256	0.575974964928701	0.322284001422625	0.247623285700791	0.630743882092348	0.529723506125424	0.446381408624252	0.58614928736857	0.507598182796846	0.473251196405142	0.395505160101261	0.530213585040522	0.240942056298534	0.458941091439382	0.488779033776675	0.637404307934056	0.743814949777223	0.548690048622484	0.318077315662406	0.345742468079894	0.450952337894575	0.483150801901033	0.578491503790798	0.449804276368321	0.500883332358089	0.61098074968183	0.374524648901058	0.467626894461593	0.201845957986519	0.362882233980544	0.0962522729580591	0.215221597503214	0.628400027182122	0.369211700926389	0.291865335907277	0.640588102624439	0.48154622381806	0.321402530230091	0.404244593064562	0.529603967181517	0.402361448403349	0.52116879920231	0.187260905914646	0.215559856944951	0.346192107831561	0.20910998051934	0.377551577628952	0.529736784312107	0.547562181860223	0.500011018199522	0.54239311078092	0.436808476397023	0.524623563432168	0.662229343143574	0.680419676911028	0.438199050556231	0.276432498182712	0.404563268893173	0.326945607526948	0.5351182181191	0.688451801478103	0.344836157329427	0.573462310671555	0.176113268262348	0.198951967933702	0.356137808347264	0.583889382742815	0.364040312864658	0.253048270871408	0.429717880086493	0.598821054899351	0.615160554100323	0.673139006224176	0.729361328516229	0.664271130002517	0.243307695833499	0.440906642011909	0.513799393037751	0.509618287124565	0.802607103498808	0.792020800812716	0.707152784104975	0.781391087081523	0.796165199939955	0.547962581719121	0.599161515386357	0.610141800960836	0.439973864595493	0.561244416622562	0.327762411902347	0.376010510486623
Epithelial cells (Mucosa).lz	0.337568119222884	0.586786445252491	0.494582670838565	0.367949139109145	0.545128542876201	0.224068623471101	0.479938206607583	0.931224544964189	0.825923315360522	0.93530372164032	0.8991507854973	0.847002256276788	0.778579589132354	0.969595543310792	0.923267757602359	0.654227859497045	0.342394864541538	0.58423381605432	0.306467414804399	0.368503532125971	0.238669794476172	0.463512994438503	0.5295328612549	0.591815691080075	0.625335020206336	0.731409846952342	0.802963655861512	0.798512495355888	0.831828983512579	0.60689335211298	0.723704761908386	0.753733861703599	0.387021427381178	0.354523886737235	0.393039544508682	0.74666588088159	0.750369370207473	0.135060907424011	0.42549972625778	0.891808737023933	0.159555203058298	0.380513881442517	0.434737286799962	0.145113913478444	0.458837568835797	0.429525199876424	0.84738854602217	0.89627239239317	0.702597758976357	0.547596351638157	0.604619503181297	0.377271347611963	0.60447230616786	0.61694919049047	0.499965855778429	0.47950798521196	0.379353731914767	0.543039142921236	0.600566918005246	0.411419142281877	0.136111871731705	0.489414627908572	0.349020475899053	0.443945376357303	0.308198321634858	0.346115495922518	0.529992934125957	0.494739366117533	0.378863666181875	0.849830635851564	0.833715074649171	0.83851983156203	0.850973624074892	0.861560149073657	0.524812713917865	0.839430306362607	0.778785033121311	0.567141803582422	0.61164965621174	0.693534296006898	0.389405206752617	0.952935395974275	0.726065982655583	0.774549484232515	0.744422500308404	0.389076082668697	0.299451696178186	0.286759989805464	0.373281358977763	0.637594483151427	0.501756073164896	0.705951146947712	0.799267934382766	0.324068593085953	0.331281072627762	0.327096873093383	0.331579428864877	0.364261162113471	0.465475960850265	0.315465860778269	0.482471664098828	0.820142989945176	0.593927209081224	0.528453069683263	0.786653299895774
Epithelial cells (other).lz	0.458138472718965	0.668917900139446	0.567579645856705	0.313156447465886	0.648222380202082	0.302328816985751	0.592955236739238	0.862912799049733	0.697087069934703	0.844512790553144	0.828820147593774	0.735245929547298	0.721247386316256	0.923267757602359	0.950883239982766	0.797042665064275	0.21136973513119	0.433079887550175	0.419726154101562	0.465643008923554	0.317335294113349	0.579026141935094	0.718183642848297	0.254705531764437	0.477066773599723	0.507139166646393	0.847037514399021	0.549512304785604	0.669076443904274	0.547996179093658	0.701294730387009	0.562433790562867	0.212837976360543	0.264844105612321	0.300694624317704	0.618967321444238	0.643580581899093	0.0878576931305038	0.45772302434084	0.810457034126802	0.329776423525428	0.499060333889715	0.793372719529768	0.275852759064052	0.694115602314946	0.789889635853222	0.743859479396697	0.899484471966651	0.788288276907071	0.659846332677757	0.659810301868375	0.335666399157237	0.636971053391539	0.521817430387895	0.48337407274747	0.486243961721798	0.706767850865378	0.787384379245202	0.695713398667629	0.693457281492587	0.212336819716409	0.200430561834522	0.522586008893225	0.523246721277041	0.498365077831932	0.518157201028502	0.597004783244468	0.654887285295498	0.515807210116005	0.903797635793937	0.826013933114385	0.862564098384468	0.921911758286135	0.882076206312138	0.554314174577851	0.864692617609438	0.781566792846672	0.629198443541548	0.684233652830392	0.63165188595803	0.325335648458	0.942326860817864	0.803173955560704	0.683143816609476	0.662566253873951	0.229084980598889	0.269705011202649	0.210083201504121	0.318532887477995	0.640699048100787	0.496634711897461	0.583374422094042	0.810878926518804	0.217953695549718	0.251474465905548	0.235330885749164	0.236448551899077	0.253310049992744	0.38980030244207	0.162481070805751	0.563519569827069	0.801817435363426	0.459211026073506	0.611203879404842	0.812685575921116
Epithelial cells (Otic vesicle).lz	0.742741942328482	0.807602844239519	0.599915076275255	0.552286379310559	0.579671869653422	0.528094900738606	0.603957829178087	0.401317303346943	0.351132821735183	0.414575523949844	0.37711932068319	0.350567159197602	0.575974964928701	0.654227859497045	0.797042665064275	0.820962451144612	0.289037951728677	0.217720262132039	0.711196362104285	0.58419161168016	0.546871821026494	0.68624688667555	0.662788531638486	0.167712704150264	0.229145017658142	0.230955861185412	0.595608035848632	0.209602770406224	0.38617187539409	0.394421944920335	0.46463075980335	0.233330896781607	0.282722574897918	0.234191953199389	0.322862178037706	0.305034665193531	0.283241874231647	0.399183903805291	0.589716876494144	0.459993412440456	0.62089146447899	0.728382681821033	0.789479304804409	0.551668659236843	0.64453464995727	0.766139214434549	0.438198629601024	0.705592872709016	0.556076359208199	0.712456993167486	0.397888365812891	0.376381784357763	0.368807465659648	0.329816293390491	0.533395650661448	0.715099356018012	0.650127192776842	0.682622113894984	0.552153738535949	0.637879347151366	0.44911680747991	0.448469597995501	0.272936723704307	0.487080742939052	0.17150884389763	0.582090695312094	0.637643117279107	0.735874761907018	0.793335947852831	0.752741604686325	0.448785582333176	0.622129457549455	0.627244316066443	0.750495805388241	0.802567307967343	0.627844241996867	0.304393776121662	0.405914068284055	0.32481152855756	0.201097813419346	0.244550390183711	0.358576099603659	0.653962384399502	0.33653540182078	0.300669820377266	0.366199157369964	0.640745720359032	0.418294100906224	0.328166492702641	0.571079435482972	0.200712906090819	0.579274211653585	0.701635483827758	0.634611139864941	0.740430767598291	0.672800046220503	0.728655193204783	0.641683680434196	0.206312261753254	0.526889705833789	0.580892523129542	0.513420835257037	0.255312786756244	0.516197187798221	0.541610505939079
Erythrocytes A.lz	0.360283647784784	0.217447769019133	0.185374089666928	0.376378135117194	0.348716235871932	0.698043167203587	0.393721231718974	0.405202788488138	0.45754279355332	0.528904973659147	0.350225744661315	0.455014810587157	0.322284001422625	0.342394864541538	0.21136973513119	0.289037951728677	0.96887746993696	0.978810922196633	0.339371175294385	0.249914271376711	0.417340801986907	0.16724433689859	0.284896629020154	0.4547432911708	0.470324766859752	0.369649072125929	0.454710658593224	0.534418139973928	0.51214678189995	0.328513343333723	0.17350908269529	0.401408578259863	0.436852811174168	0.542171807926844	0.836601894626823	0.82216652509429	0.660570996278481	0.845417162099894	0.321976360574892	0.664873008298086	0.767298159382589	0.348184929251807	0.299284732724919	0.793007270089957	0.189807084430171	0.39478820566102	0.677508613553788	0.396408217379503	0.247812579959738	0.182967461255895	0.335235960217303	0.497241545169726	0.391845312560955	0.485633258082681	0.147084694166017	0.236386771127867	0.352688712565471	0.344947723102934	0.287212235216918	0.514575238327909	0.631065285583362	0.658817415683543	0.596107444742912	0.591068035481045	0.556945711373884	0.505892375953772	0.370955357150137	0.341469824242734	0.248290458488326	0.130101591180587	0.096148244360913	0.156607246878072	0.111227003673823	0.207452506832447	0.514752323914611	0.107341359991741	0.583326646989573	0.12506663981951	0.191770650423415	0.339247924393869	0.686859035065655	0.22952490655819	0.16079379268299	0.653002570409468	0.652699544051582	0.737291282613323	0.706343869512607	0.90835502737578	0.796857170842546	0.159727361721261	0.520745502377325	0.268708810468228	0.176050506426023	0.819870011413454	0.758375068830294	0.693839016124567	0.797857788283576	0.811796854075182	0.629960602713691	0.66800732007595	0.663868543984033	0.231199149594499	0.685508379465576	0.210889753717262	0.152066572290255
Erythrocytes B.lz	0.275572317879576	0.505906652123459	0.16706265012486	0.346624330219797	0.770827217456459	0.342324535888603	0.464938248547199	0.762770070972671	0.597632832904215	0.712127802667435	0.80989730451393	0.712092922358228	0.247623285700791	0.58423381605432	0.433079887550175	0.217720262132039	0.978810922196633	0.999613964624375	0.178263373047537	0.336870145082704	0.19293245166295	0.515324413174162	0.719807674642861	0.640492425940989	0.658456817299148	0.723188654237747	0.843718035132622	0.707856663189055	0.717074461220573	0.211373657910637	0.462456721019912	0.77469714530791	0.558258844519645	0.700396058199925	0.520746749951441	0.751899808278312	0.668452988185811	0.315057394355622	0.497834178025509	0.760367874299238	0.356769712615345	0.489976339135017	0.471967078064007	0.257606139080312	0.610127763212402	0.573385757094203	0.713447245496347	0.799643645983289	0.750571184399212	0.286178517659751	0.361067611152888	0.717563708129632	0.835999567935199	0.770278481212861	0.531994230324019	0.605589550960581	0.590382616139711	0.790081192186156	0.806096686127637	0.510948125730257	0.190396686058066	0.327836030276705	0.77738477062548	0.81567636994558	0.821134968003535	0.689414287951162	0.604006526499924	0.509806690114617	0.309927424356541	0.475880813806304	0.605234635422075	0.679249766592662	0.504792979591374	0.370253122233027	0.208583188302844	0.377422664687367	0.486505830171736	0.60681259466292	0.697956423817411	0.789920173383724	0.479503532183786	0.692290833642186	0.78859914306843	0.794714758672631	0.715980792221173	0.410468479430494	0.276876616855329	0.48802614177911	0.484335906230735	0.403254204520906	0.651179439917235	0.661268101102993	0.524483549616026	0.446642662871209	0.288706090678445	0.319023049135197	0.365716239147978	0.460401718527497	0.497859470910663	0.327356406646733	0.555922415065341	0.832920090677246	0.778649926835347	0.697840110203386	0.669774302046026
Fibroblasts A.lz	0.863273274649412	0.806136965906002	0.750601625920143	0.753308658833487	0.255510300861001	0.714196345829433	0.73082102841467	0.254964653080302	0.286323160589443	0.29357932386504	0.319275328671891	0.223867021691726	0.630743882092348	0.306467414804399	0.419726154101562	0.711196362104285	0.339371175294385	0.178263373047537	0.895715179316097	0.803450705982202	0.787057778200397	0.850714843986151	0.536177105565079	0.359791069657946	0.216140014110745	0.343537196418631	0.199660422328246	0.281371680557096	0.298266928682316	0.600811203951595	0.623614770955834	0.310990940583684	0.410275736285011	0.461785309525225	0.395883809655784	0.226877765473894	0.326276433883618	0.608937162444013	0.785267005106841	0.16690535756867	0.600102894005722	0.660821543790065	0.345760227516388	0.554000139214402	0.229751588745312	0.277432485281439	0.30782901900074	0.123026782892652	0.271312686441155	0.809475829060857	0.300401250716381	0.536895339180882	0.412733770540239	0.474332804018558	0.667628061591367	0.671993334546009	0.259624193233302	0.227527246639414	0.294987414367953	0.24423289548248	0.664616454262607	0.512666870799626	0.291376057297054	0.472565802091156	0.371668239588009	0.481000830830395	0.725653161078376	0.836233409166371	0.911696009736251	0.364622301028591	0.160663127914309	0.225113613191543	0.220592663656772	0.465141526317794	0.641638148139327	0.280459497788477	0.385171770330183	0.146061505723787	0.130921261377235	0.197510281972399	0.518332745106386	0.186944768849042	0.136588760936662	0.244605671577737	0.373631406231023	0.583448227171433	0.800751399198729	0.681548752241008	0.584707476377825	0.261685356934096	0.353866883075915	0.472487696838154	0.446111073447105	0.755981314984346	0.841753046276235	0.773102005248056	0.773253342475806	0.766422610352445	0.433499046569342	0.629593972997288	0.506513089108073	0.247584698450399	0.379018689419054	0.274785438567295	0.251126657458325
Fibroblasts B (Fin).lz	0.792401083449679	0.78148413098015	0.676775403790025	0.638042594215854	0.314308147838203	0.63808914905977	0.575576616352871	0.367829070018823	0.290612353545734	0.372986109448648	0.438988684135959	0.310837294842899	0.529723506125424	0.368503532125971	0.465643008923554	0.58419161168016	0.249914271376711	0.336870145082704	0.803450705982202	0.865312350735701	0.664303833957062	0.778511673031693	0.426305551604749	0.697151455974165	0.472473469705096	0.614834763524023	0.485610067562722	0.4294757242833	0.35207828828191	0.468763844816515	0.571785678193451	0.694124746266284	0.584485347779106	0.661609750473856	0.25415561460826	0.283606250207563	0.341384770266778	0.461065687716095	0.692896414346549	0.257668101509392	0.408326426447326	0.646657496539047	0.348762811444221	0.360681774941885	0.277422199288505	0.365203599256686	0.352325409649695	0.245725486930721	0.33211148118133	0.770068556195312	0.46997162832083	0.51863314688677	0.54347278954352	0.604400029269999	0.684572269333736	0.718901829866814	0.2757853293302	0.377669151854915	0.517830603127682	0.238803621653159	0.410420312066529	0.505046283717862	0.438785519372693	0.535854424992485	0.543040474549965	0.559076054136747	0.627870443236239	0.776330530163876	0.852849330082522	0.449338803924476	0.206811140225809	0.286037722752435	0.369044771071435	0.57265119393299	0.601974458057508	0.33172131380772	0.537773818531246	0.193967934405869	0.215580001411873	0.371210317838624	0.629997594427017	0.344861871377911	0.222810207196188	0.347405591317905	0.47582891273957	0.563206884429306	0.68141800591861	0.709293980315553	0.684206858974754	0.205908343129597	0.506807726669134	0.333670623011194	0.354144112287969	0.623003143932359	0.738920122633301	0.611399480411839	0.578191336982383	0.652457759019867	0.515842016062208	0.588779547771004	0.415383958651094	0.360233695079124	0.429205311767487	0.321687366922885	0.321973636316179
Fibroblasts C.lz	0.759710659976911	0.637236718844712	0.5425741518964	0.614188749531547	0.148787594775222	0.545739514107468	0.568709560874767	0.251179572225154	0.229715277024836	0.266528585392658	0.245334655166614	0.183530391328132	0.446381408624252	0.238669794476172	0.317335294113349	0.546871821026494	0.417340801986907	0.19293245166295	0.787057778200397	0.664303833957062	0.657141511211607	0.736127683506622	0.388080639338143	0.35435890276342	0.259250484525859	0.346889280472948	0.175917470223594	0.292095004891186	0.2635931889758	0.458019823793594	0.500627597150555	0.391255616190408	0.328672036932353	0.427351964429156	0.476680451404214	0.30960995567562	0.335628682525237	0.754091887839291	0.616810448098871	0.175248437743272	0.62219997106057	0.581770632997926	0.30259082385762	0.595551819486707	0.179168530658115	0.238777696166983	0.256840887853163	0.129526749500445	0.211162179806296	0.659186470772641	0.347052034765589	0.43186883376385	0.322089140216681	0.437160630004247	0.49662687554082	0.621831701543143	0.168576141658611	0.167779888773	0.213198279303178	0.210031922076455	0.581888072957106	0.489975251059089	0.505118423115353	0.438912068281364	0.567282184137453	0.490646646701244	0.526401040636669	0.709364658071465	0.816067163599604	0.236814705432433	0.103654253461468	0.157811830300648	0.149186614340964	0.353486625025715	0.687090158582396	0.180066791950809	0.53324926379025	0.0799062176548835	0.108431085818198	0.191022484843768	0.691129631358307	0.145096748837952	0.0819682718568519	0.291710363529298	0.494914719103062	0.667529899132993	0.806983157149784	0.893683178204275	0.759463198728505	0.16145857673246	0.456482655366175	0.288040220145118	0.242109707039367	0.838183239808028	0.857485873206245	0.765114430197158	0.79786516664374	0.834705781165766	0.592955847422679	0.690195380566776	0.629948413144909	0.200418243840931	0.4360494423886	0.198161981181486	0.18230996062516
Fibroblasts D.lz	0.84576908125588	0.804260249540908	0.67838821475123	0.657084516879777	0.414872802864622	0.645706152717755	0.807130178807528	0.495797041854998	0.370693491790192	0.448245438375735	0.577346954549095	0.359528020241487	0.58614928736857	0.463512994438503	0.579026141935094	0.68624688667555	0.16724433689859	0.515324413174162	0.850714843986151	0.778511673031693	0.736127683506622	0.931032591180565	0.778179031577145	0.345316932874317	0.196030645441041	0.400427774131587	0.492569802629309	0.330655864359624	0.460725632631098	0.422919630999362	0.605486189120822	0.535331907868696	0.40745915033823	0.41491286592842	0.13953415372771	0.195727997098417	0.344013720050939	0.223399074877283	0.839718124234837	0.227875330480305	0.320676085136632	0.63421980242054	0.490272572650781	0.200172379413852	0.607926148323194	0.424335842957538	0.410282454757792	0.408851390194959	0.675244248069726	0.821509208746874	0.195193328047876	0.674927654701735	0.682269321426956	0.665647226954827	0.786231194824243	0.73757874802604	0.362581086700318	0.511820000839576	0.498196366711095	0.256583480663165	0.458492667400225	0.277219756062978	0.305790530096646	0.618141099344057	0.358457745481735	0.579475540918055	0.83114967058604	0.88434598956842	0.920846201628882	0.905925199051647	0.803148787830048	0.85902519249222	0.820281394412232	0.924163179994208	0.708521193336882	0.855479021271851	0.29047692515691	0.4800332047081	0.330729742746262	0.426506880244556	0.213465103974995	0.5818581024319	0.604471763766225	0.313293460852618	0.308695503919602	0.383398956468234	0.582520597681254	0.271750070083739	0.235820390496963	0.732149148641051	0.277920578448058	0.751663299616987	0.868084644550378	0.427744542092906	0.540637571518503	0.515906032567175	0.473174460059729	0.498266304971181	0.203071451019812	0.385703492420081	0.499823483496765	0.619875682660709	0.360441936190811	0.687771525671646	0.905916207524009
Glial cells (Peripheral).lz	0.531903712215521	0.841028568937161	0.413099210854458	0.376711777968646	0.686550821596431	0.265150677252391	0.715576857745976	0.411190430114252	0.337692380970932	0.369401585163129	0.569607250195944	0.420058430339824	0.507598182796846	0.5295328612549	0.718183642848297	0.662788531638486	0.284896629020154	0.719807674642861	0.536177105565079	0.426305551604749	0.388080639338143	0.778179031577145	0.99952622964941	0.341017423844607	0.277586872001852	0.455465658987795	0.580032714439038	0.34675917369204	0.473992523959045	0.233718726129095	0.576515664714558	0.300758967823329	0.608809716534265	0.451216774939706	0.139123834961197	0.192664940950128	0.299018439043544	0.0901436697967024	0.752880023608382	0.489621620563922	0.313458075547281	0.685677021775937	0.751111179030053	0.185484306604306	0.854690633187203	0.783341443766541	0.486168032997962	0.612704179522062	0.973906619919148	0.628252924410325	0.504699938631166	0.773251627503196	0.827321257939935	0.756425726427454	0.720954647256439	0.818882406626528	0.790684215586873	0.835766823750959	0.691762585363465	0.583708555161382	0.395992494178599	0.273301778944381	0.693198197797294	0.745919114480145	0.693363877857392	0.718562840233434	0.851391915809848	0.856550154963637	0.728609904878644	0.892319789299615	0.924805495092764	0.935099008997878	0.868731670167021	0.776701063417442	0.502416416958052	0.898005882882596	0.255449186358094	0.855169741459594	0.786468949622311	0.681188594579645	0.185130886370082	0.758568333931819	0.856412395868694	0.60908227865933	0.405190349300217	0.169417109895527	0.278831646926554	0.0857610066102765	0.16732218821551	0.867547781766935	0.433666805700163	0.785309882457345	0.93449135695514	0.215362198901895	0.310882921729045	0.404177096051866	0.238054445029962	0.385964534003177	0.228938841096154	0.253909225087435	0.321976079891571	0.819376741763599	0.437293436196082	0.960362972836595	0.907767900320223
